from,to,cost
20,37,9066.599609375
20,39,2437.300048828125
20,40,9776.5
20,54,9281.0
20,57,2755.10009765625
20,61,8596.2001953125
20,67,7302.60009765625
20,68,4740.89990234375
20,71,5758.0
20,72,6907.10009765625
20,74,3368.10009765625
20,80,8674.2001953125
20,94,4108.89990234375
20,96,1974.300048828125
20,97,4193.89990234375
20,98,5394.60009765625
20,102,7030.7001953125
20,103,5168.39990234375
20,111,10125.099609375
20,113,8534.2998046875
20,115,7020.60009765625
20,116,9302.900390625
20,117,7390.7998046875
20,118,7288.7001953125
20,119,3733.60009765625
20,127,3358.300048828125
20,128,5562.60009765625
20,129,9514.900390625
20,139,9585.0
20,140,8221.2998046875
20,141,9251.400390625
20,142,8418.5
20,145,8294.900390625
20,154,5131.39990234375
20,155,3785.39990234375
20,156,8904.900390625
20,157,7196.2998046875
20,159,4359.2001953125
20,160,5494.10009765625
20,161,7945.5
20,162,6687.10009765625
20,163,4858.5
20,175,4060.60009765625
20,187,5998.89990234375
20,188,7440.2998046875
20,190,6459.5
20,191,8404.2001953125
20,192,9901.599609375
20,193,7691.5
20,195,9119.0
20,198,5839.7998046875
20,199,8166.10009765625
20,205,6289.2998046875
20,206,3082.60009765625
21,18,2215.10009765625
21,35,2443.800048828125
21,50,7704.39990234375
21,55,9636.900390625
21,66,6339.60009765625
21,105,8904.099609375
21,106,10522.2998046875
21,108,10262.7001953125
21,121,8488.400390625
21,126,6193.7998046875
21,179,10475.7001953125
21,189,5263.7998046875
21,200,1662.0999755859375
22,0,8171.5
22,4,10038.7998046875
22,10,8699.5
22,12,7837.2998046875
22,13,10921.2001953125
22,15,10375.2998046875
22,17,10284.5
22,19,2433.60009765625
22,20,809.7999877929688
22,31,10737.2001953125
22,32,2066.89990234375
22,33,11249.900390625
22,36,8853.599609375
22,37,9876.400390625
22,39,3247.10009765625
22,40,10586.2998046875
22,54,10090.7998046875
22,57,3564.89990234375
22,61,9406.0
22,67,8112.39990234375
22,68,5550.7001953125
22,71,6567.7998046875
22,72,7716.89990234375
22,74,4177.89990234375
22,80,9484.0
22,94,4918.7001953125
22,96,2784.10009765625
22,97,5003.7001953125
22,98,6204.39990234375
22,102,7840.5
22,103,5978.2001953125
22,111,10934.900390625
22,113,9344.099609375
22,115,7830.39990234375
22,116,10112.7001953125
22,117,8200.599609375
22,118,8098.5
22,119,4543.39990234375
22,127,4168.10009765625
22,128,6372.39990234375
22,129,10324.7001953125
22,139,10394.7998046875
22,140,9031.099609375
22,141,10061.2001953125
22,142,9228.2998046875
22,145,9104.7001953125
22,154,5941.2001953125
22,155,4595.10009765625
22,156,9714.7001953125
22,157,8006.10009765625
22,159,5169.0
22,160,6303.89990234375
22,161,8755.2998046875
22,162,7496.89990234375
22,163,5668.2998046875
22,175,4870.39990234375
22,187,6808.7001953125
22,188,8250.099609375
22,190,7269.2998046875
22,191,9214.0
22,192,10711.400390625
22,193,8501.2998046875
22,195,9928.7998046875
22,198,6649.60009765625
22,199,8975.900390625
22,205,7099.10009765625
22,206,3892.39990234375
23,3,7835.2998046875
23,4,9479.900390625
23,5,6973.7001953125
23,6,5136.7998046875
23,15,8309.2001953125
23,16,6315.7001953125
23,17,9250.7001953125
23,29,9802.099609375
23,30,6928.0
23,33,8342.099609375
23,38,7982.2998046875
23,48,7899.39990234375
23,64,7963.2998046875
23,65,8119.0
23,80,9945.7998046875
23,91,5007.89990234375
23,93,5945.5
23,101,8063.10009765625
23,124,3655.89990234375
23,133,8692.7998046875
23,134,7280.2998046875
23,136,6086.5
23,138,6603.89990234375
23,144,8694.900390625
23,165,249.10000610351562
23,166,7083.0
23,174,1724.300048828125
23,191,10129.599609375
23,192,8443.7001953125
23,195,10390.7001953125
23,196,7027.10009765625
24,0,7331.39990234375
24,1,6725.5
24,2,8063.7001953125
24,7,7926.39990234375
24,11,5552.2001953125
24,13,4335.60009765625
24,25,5979.7998046875
24,27,6231.2998046875
24,28,8644.2998046875
24,37,6859.39990234375
24,42,6745.7998046875
24,44,10789.2001953125
24,45,6840.2001953125
24,46,7315.5
24,49,7580.39990234375
24,51,5129.2001953125
24,53,2079.5
24,54,7073.89990234375
24,55,5597.7998046875
24,56,9150.5
24,58,3474.10009765625
24,62,2605.39990234375
24,78,8792.2998046875
24,79,6974.2001953125
24,85,5647.2998046875
24,92,6529.2998046875
24,95,3570.699951171875
24,106,6483.2001953125
24,107,8905.900390625
24,108,5463.89990234375
24,109,7537.89990234375
24,110,6268.2998046875
24,111,7918.0
24,112,4531.7001953125
24,114,3683.800048828125
24,115,9611.2998046875
24,116,6682.7998046875
24,117,9650.900390625
24,120,5234.7998046875
24,123,7719.7001953125
24,125,2864.39990234375
24,129,6271.7001953125
24,132,5172.7998046875
24,135,9376.2998046875
24,139,6765.10009765625
24,140,8081.7001953125
24,142,6211.39990234375
24,143,5272.5
24,145,8264.7001953125
24,147,7091.39990234375
24,153,10015.7001953125
24,167,4253.7998046875
24,168,1464.0
24,169,680.5
24,170,10127.2998046875
24,171,3017.800048828125
24,173,2690.699951171875
24,177,7441.0
24,179,4833.2998046875
24,183,7179.2998046875
24,194,7009.60009765625
24,199,8026.39990234375
24,202,4647.7998046875
24,203,8720.7001953125
25,0,10670.599609375
25,1,4335.39990234375
25,2,6823.0
25,3,7281.60009765625
25,4,6937.2998046875
25,5,9864.099609375
25,6,9568.2001953125
25,7,6841.7998046875
25,11,9027.099609375
25,12,7697.39990234375
25,13,7674.7998046875
25,15,6704.60009765625
25,16,8509.599609375
25,17,6853.60009765625
25,19,9002.5
25,23,9254.7998046875
25,24,6595.89990234375
25,27,8846.5
25,28,6261.89990234375
25,30,7100.2998046875
25,33,7443.60009765625
25,37,10169.900390625
25,38,8137.2001953125
25,39,9816.0
25,42,10375.7998046875
25,45,10288.099609375
25,48,7007.10009765625
25,49,5436.2001953125
25,51,6167.0
25,53,7419.60009765625
25,54,10384.2998046875
25,55,9930.099609375
25,56,3879.39990234375
25,57,10133.7001953125
25,58,6813.2998046875
25,62,8548.599609375
25,64,9004.2998046875
25,65,8682.900390625
25,74,10746.7001953125
25,78,7551.60009765625
25,79,9589.5
25,80,6923.0
25,85,8262.599609375
25,91,9671.0
25,92,10004.2001953125
25,93,8616.099609375
25,94,8503.7998046875
25,95,6742.89990234375
25,96,9151.099609375
25,97,7200.89990234375
25,101,6884.7998046875
25,107,7821.2001953125
25,108,8898.7001953125
25,109,4478.2998046875
25,110,9703.099609375
25,112,7848.7998046875
25,114,7023.0
25,116,10022.0
25,119,11112.2998046875
25,120,745.0
25,123,3907.39990234375
25,125,7924.10009765625
25,127,7874.60009765625
25,128,7419.0
25,129,2834.5
25,132,9409.5
25,133,7514.39990234375
25,134,9200.900390625
25,135,4509.39990234375
25,136,8976.7998046875
25,138,8766.900390625
25,139,1243.300048828125
25,142,9521.900390625
25,143,8611.7001953125
25,144,7796.5
25,147,3654.10009765625
25,153,8931.099609375
25,154,6987.7998046875
25,155,6970.7001953125
25,157,8142.2998046875
25,159,7400.10009765625
25,160,7652.7001953125
25,161,7684.60009765625
25,162,7633.2001953125
25,163,7899.39990234375
25,165,9005.7001953125
25,166,8051.2001953125
25,167,8918.7998046875
25,168,7407.2001953125
25,169,7268.5
25,170,5759.0
25,171,7539.10009765625
25,173,7957.60009765625
25,177,5050.89990234375
25,179,8268.099609375
25,183,5035.0
25,184,5616.5
25,187,8157.5
25,188,7179.2998046875
25,191,7094.0
25,192,6845.2001953125
25,193,7993.2998046875
25,195,7367.89990234375
25,196,7995.2001953125
25,198,7696.2001953125
25,201,9277.400390625
25,202,9004.400390625
25,206,7599.0
26,43,7864.60009765625
26,76,9361.0
26,77,9642.900390625
26,81,10073.7001953125
26,82,8554.2998046875
26,89,10018.2998046875
26,104,9074.5
26,146,8558.5
27,1,3387.5
27,2,1897.9000244140625
27,3,8869.5
27,4,8876.400390625
27,5,10591.599609375
27,6,10620.599609375
27,7,2618.199951171875
27,11,5128.5
27,13,10217.7998046875
27,15,8292.400390625
27,16,8898.099609375
27,17,8843.099609375
27,23,9137.7998046875
27,24,9138.900390625
27,25,9560.7998046875
27,28,2992.199951171875
27,29,8168.5
27,30,6854.60009765625
27,33,9031.5
27,38,8525.599609375
27,44,8716.5
27,45,6108.7001953125
27,46,8413.400390625
27,48,7395.60009765625
27,49,4236.39990234375
27,51,8710.099609375
27,53,7341.39990234375
27,55,6893.7998046875
27,56,8019.89990234375
27,58,9356.2998046875
27,62,9048.599609375
27,64,6329.7001953125
27,65,6485.5
27,78,2626.39990234375
27,79,742.9000244140625
27,80,9105.5
27,85,4573.10009765625
27,91,10559.5
27,92,6105.7001953125
27,93,10204.0
27,95,9286.0
27,101,7909.10009765625
27,106,7779.2001953125
27,107,3597.699951171875
27,108,5190.39990234375
27,109,8375.2001953125
27,110,6235.0
27,112,10391.7998046875
27,114,9566.0
27,120,8815.7001953125
27,123,4736.7001953125
27,125,8946.5
27,129,5373.60009765625
27,132,5701.2998046875
27,133,8538.7998046875
27,134,9088.599609375
27,135,6040.2998046875
27,136,10564.7001953125
27,138,10212.900390625
27,139,7602.39990234375
27,144,9384.2998046875
27,147,6193.2001953125
27,152,10108.400390625
27,153,4707.60009765625
27,154,10657.5
27,161,10485.0
27,165,8888.599609375
27,166,8439.599609375
27,167,6814.10009765625
27,168,8019.7998046875
27,169,8290.900390625
27,170,6783.2998046875
27,171,5718.89990234375
27,173,7492.5
27,177,4103.10009765625
27,178,10728.7001953125
27,179,4799.89990234375
27,183,3835.300048828125
27,184,7222.5
27,188,9979.7001953125
27,191,9276.5
27,192,8433.099609375
27,193,10522.7001953125
27,195,9550.2998046875
27,196,8383.7001953125
27,201,5053.7998046875
27,202,7154.7001953125
27,203,7989.10009765625
28,1,6506.2998046875
28,2,5016.60009765625
28,7,579.7999877929688
28,11,3090.10009765625
28,13,9503.900390625
28,24,8476.7001953125
28,25,8898.5
28,27,3118.699951171875
28,30,9973.2998046875
28,44,7705.89990234375
28,45,4070.300048828125
28,46,6374.89990234375
28,49,7355.2001953125
28,50,10212.5
28,51,8047.89990234375
28,53,6066.5
28,55,4855.39990234375
28,58,8642.400390625
28,62,7773.7001953125
28,64,8885.7998046875
28,65,9041.5
28,78,5745.2001953125
28,79,3861.699951171875
28,85,2534.699951171875
28,92,4067.199951171875
28,95,8623.7001953125
28,106,5740.7998046875
28,107,1559.300048828125
28,108,3152.0
28,109,9542.900390625
28,110,4230.89990234375
28,112,9700.0
28,114,8852.099609375
28,120,8153.5
28,123,7855.39990234375
28,125,8032.7998046875
28,129,7721.0
28,132,3662.800048828125
28,135,9159.099609375
28,139,8770.099609375
28,147,8540.7001953125
28,152,9097.7998046875
28,153,2669.10009765625
28,167,5539.10009765625
28,168,6824.5
28,169,7707.2001953125
28,170,9902.099609375
28,171,4605.89990234375
28,173,6342.39990234375
28,177,7221.89990234375
28,178,9718.0
28,179,2795.89990234375
28,183,6954.10009765625
28,189,10225.099609375
28,201,3015.39990234375
28,202,6041.7001953125
28,203,5950.7001953125
29,1,7831.89990234375
29,2,9651.400390625
29,3,5522.5
29,4,7238.5
29,5,4660.89990234375
29,6,4689.89990234375
29,7,9752.0
29,12,9290.7998046875
29,15,5996.39990234375
29,16,2967.300048828125
29,17,6937.89990234375
29,23,5131.2001953125
29,28,9172.099609375
29,30,3436.300048828125
29,33,6100.7001953125
29,38,2594.89990234375
29,48,1464.9000244140625
29,49,6752.0
29,56,10724.400390625
29,64,5508.2001953125
29,65,5290.39990234375
29,80,7633.0
29,91,4628.7998046875
29,93,4370.0
29,101,4337.2998046875
29,123,7672.2998046875
29,124,6628.89990234375
29,129,8298.400390625
29,133,4967.0
29,134,5321.39990234375
29,135,6967.0
29,136,4643.60009765625
29,138,4282.2001953125
29,139,10453.7998046875
29,144,6453.5
29,147,9118.0
29,157,10152.599609375
29,160,10572.599609375
29,161,9012.599609375
29,162,9643.5
29,165,4882.0
29,166,2508.89990234375
29,170,6588.5
29,174,6418.10009765625
29,177,8547.5
29,183,8559.900390625
29,184,7183.2001953125
29,188,8507.2998046875
29,191,7816.7998046875
29,192,6130.89990234375
29,193,9063.0
29,195,8077.89990234375
29,196,2453.0
30,1,7952.39990234375
30,2,8472.0
30,3,9421.900390625
30,5,8560.2001953125
30,6,8339.2998046875
30,7,8161.7001953125
30,15,9895.7001953125
30,16,6784.5
30,23,6606.89990234375
30,28,8765.2998046875
30,29,4014.0
30,33,10000.0
30,38,6494.2001953125
30,44,10577.900390625
30,45,11652.2001953125
30,48,5364.2001953125
30,49,8463.7001953125
30,64,2175.300048828125
30,65,1853.9000244140625
30,78,9200.5
30,85,10116.599609375
30,91,8230.7998046875
30,93,8269.2998046875
30,101,6049.0
30,107,9141.2001953125
30,123,9384.099609375
30,124,7665.2001953125
30,129,10010.099609375
30,133,6678.7001953125
30,134,5266.2001953125
30,135,8678.7998046875
30,136,8542.900390625
30,138,8181.5
30,144,10352.7998046875
30,153,10251.099609375
30,165,6357.7001953125
30,166,6408.2001953125
30,170,8866.7001953125
30,174,8013.39990234375
30,177,8668.0
30,179,10377.900390625
30,183,8680.400390625
30,192,10030.2001953125
30,196,6352.2998046875
30,201,10597.400390625
31,10,5906.2001953125
31,20,10712.900390625
31,22,9903.099609375
31,36,8922.0
31,40,5867.2998046875
31,47,6378.7001953125
31,52,8991.5
31,60,8004.5
31,63,7970.7998046875
31,67,8180.89990234375
31,68,8766.400390625
31,69,6484.7998046875
31,70,6400.60009765625
31,71,8768.2998046875
31,72,7167.60009765625
31,73,7356.2001953125
31,75,7364.39990234375
31,77,9398.900390625
31,81,9468.7001953125
31,83,2578.60009765625
31,84,10281.900390625
31,88,9207.099609375
31,89,9781.5
31,90,7815.60009765625
31,98,9420.099609375
31,99,2754.699951171875
31,102,7577.5
31,103,8108.2001953125
31,113,7084.60009765625
31,118,7213.60009765625
31,122,3258.300048828125
31,137,8167.2998046875
31,141,5533.89990234375
31,149,4839.60009765625
31,151,8745.2998046875
31,156,5195.7001953125
31,164,6545.60009765625
31,175,10003.599609375
31,176,4246.5
31,186,9610.599609375
31,190,6720.0
31,205,9299.599609375
32,0,8184.10009765625
32,1,10061.099609375
32,3,9739.2001953125
32,4,7971.60009765625
32,10,8683.2998046875
32,12,5770.2001953125
32,15,8308.2001953125
32,17,8217.400390625
32,19,2247.10009765625
32,20,4920.2001953125
32,22,4110.39990234375
32,33,9182.7998046875
32,36,8837.2998046875
32,37,9889.0
32,39,3060.60009765625
32,40,10570.099609375
32,54,10103.400390625
32,56,9813.0
32,57,3378.39990234375
32,61,9418.599609375
32,67,8096.2001953125
32,68,5697.2001953125
32,71,6551.60009765625
32,72,7700.7001953125
32,74,3991.39990234375
32,80,7416.89990234375
32,94,2851.60009765625
32,96,717.0
32,97,2936.60009765625
32,98,6350.89990234375
32,102,7947.89990234375
32,103,6124.7001953125
32,109,9418.099609375
32,113,9327.7998046875
32,115,7843.0
32,116,10125.2998046875
32,117,8213.2001953125
32,118,8082.2998046875
32,119,4356.89990234375
32,123,9633.2001953125
32,127,2100.89990234375
32,128,4305.2998046875
32,129,8257.599609375
32,139,8327.7001953125
32,140,9043.7001953125
32,141,10045.0
32,142,9240.900390625
32,144,9535.599609375
32,145,9117.2998046875
32,147,9077.2001953125
32,154,3874.10009765625
32,155,2528.0
32,156,9698.5
32,157,5939.0
32,159,3101.89990234375
32,160,4236.7998046875
32,161,6688.2001953125
32,162,5429.7998046875
32,163,3601.199951171875
32,175,4854.2001953125
32,184,10061.599609375
32,187,4741.60009765625
32,188,6182.89990234375
32,190,7253.10009765625
32,191,7146.89990234375
32,192,8644.2998046875
32,193,6434.10009765625
32,195,7861.7001953125
32,198,4582.5
32,199,8988.5
32,205,7082.89990234375
32,206,1825.300048828125
33,1,8635.900390625
33,2,10455.400390625
33,3,3764.199951171875
33,4,5087.5
33,5,3252.699951171875
33,6,2444.60009765625
33,12,7245.5
33,15,4123.7998046875
33,16,2545.699951171875
33,17,5179.60009765625
33,23,5662.39990234375
33,28,9976.099609375
33,29,8151.0
33,30,4240.2998046875
33,38,4318.39990234375
33,48,5284.39990234375
33,49,7556.0
33,64,6312.2998046875
33,65,6094.39990234375
33,80,5874.7001953125
33,91,2691.199951171875
33,93,1396.199951171875
33,101,5141.2998046875
33,123,8476.400390625
33,124,5398.7001953125
33,128,9322.2998046875
33,129,8869.0
33,133,5771.0
33,134,5852.60009765625
33,135,7771.10009765625
33,136,2365.5
33,138,1980.0999755859375
33,139,10621.099609375
33,144,352.6000061035156
33,147,9688.599609375
33,154,8891.099609375
33,155,10145.7001953125
33,157,8323.099609375
33,159,10088.099609375
33,160,8743.0
33,161,7183.0
33,162,7813.89990234375
33,165,5413.2001953125
33,166,3312.89990234375
33,170,7767.2001953125
33,174,4785.10009765625
33,177,9351.5
33,183,9363.900390625
33,184,7042.5
33,187,9247.7998046875
33,188,6677.7998046875
33,191,6058.39990234375
33,192,4372.5
33,193,6759.7001953125
33,195,6319.5
33,196,3257.0
33,198,9599.5
34,8,5908.39990234375
34,9,6824.7001953125
34,14,2892.5
34,41,9147.400390625
34,43,6843.39990234375
34,59,4851.60009765625
34,63,10695.7998046875
34,76,8304.7001953125
34,77,5442.89990234375
34,81,8968.0
34,82,7498.10009765625
34,83,10437.2998046875
34,84,5096.0
34,86,9447.5
34,87,9897.400390625
34,88,4021.10009765625
34,89,5998.39990234375
34,100,10532.2001953125
34,104,9786.900390625
34,130,6327.60009765625
34,131,10611.7998046875
34,146,6474.39990234375
34,148,8506.0
34,149,10548.2998046875
34,151,3361.10009765625
34,158,10057.2998046875
34,172,8812.7001953125
34,180,9096.5
34,181,10288.2001953125
34,182,3755.699951171875
34,185,6077.60009765625
34,186,1647.800048828125
34,197,8689.400390625
34,204,8344.400390625
35,11,8848.0
35,18,7765.7001953125
35,21,5550.5
35,45,10773.400390625
35,46,8919.5
35,50,5260.5
35,55,7193.10009765625
35,66,3895.800048828125
35,85,9701.099609375
35,92,9825.099609375
35,105,6460.2998046875
35,106,8078.5
35,108,8715.7998046875
35,110,10191.7001953125
35,121,6044.5
35,126,3750.0
35,132,9226.599609375
35,167,10146.599609375
35,171,9051.5
35,179,9121.2001953125
35,189,2820.0
35,200,7212.7998046875
36,0,2093.0
36,10,6726.39990234375
36,13,5262.10009765625
36,19,7522.5
36,20,6251.5
36,22,5441.7001953125
36,24,6649.60009765625
36,25,9109.7001953125
36,31,8731.0
36,32,7508.89990234375
36,37,4217.2998046875
36,39,8335.900390625
36,40,8567.7001953125
36,42,5734.2001953125
36,47,9758.2998046875
36,51,9962.7998046875
